Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LogSalePrice
785,75,RM,35.0,6300.0,Pave,4,4,4,Inside,3,OldTown,Norm,Norm,1Fam,2.5Unf,6,6,1914,2001,Gable,CompShg,Wd Sdng,Wd Shng,No,0.0,3,3,CBlock,3,3,1,1,0.0,1,0,742.0,742,GasA,5,1,SBrkr,742.0,742,0,1484.0,0.0,0,2,0,3.0,1,3,9,8,1.0,4,No,0.0,0,0.0,0.0,0,0,2,0,170,0,0,0,0,0,6,2008,WD,Normal,128000,11.759785542901755
786,20,RL,80.0,9790.0,Pave,4,4,4,Inside,3,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1967,1967,Gable,CompShg,BrkFace,Wd Sdng,No,0.0,3,3,CBlock,3,3,1,3,251.0,2,0,491.0,1372,GasA,3,1,SBrkr,1342.0,0,0,1342.0,0.0,0,2,0,3.0,1,3,7,8,1.0,4,Attchd,1967.0,1,2.0,457.0,3,3,2,0,0,0,0,0,0,0,9,2009,WD,Normal,161500,11.992260421644849
787,50,RM,60.0,10800.0,Pave,4,4,4,Inside,3,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1915,1950,Gable,CompShg,MetalSd,MetalSd,No,0.0,3,4,PConc,2,3,1,2,686.0,1,0,0.0,686,GasA,3,1,SBrkr,966.0,686,0,1652.0,1.0,0,2,0,4.0,1,3,7,8,0.0,0,Detchd,1961.0,1,1.0,416.0,3,3,2,0,0,0,0,0,0,0,6,2010,WD,Normal,139000,11.842229212112828
788,60,RL,76.0,10142.0,Pave,3,4,4,Inside,3,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,No,0.0,4,3,PConc,4,3,1,6,656.0,1,0,300.0,956,GasA,5,1,SBrkr,956.0,1128,0,2084.0,1.0,0,2,1,4.0,1,4,8,8,0.0,0,BuiltIn,2004.0,2,2.0,618.0,3,3,2,0,45,0,0,0,0,0,1,2010,WD,Normal,233000,12.358793732547838
789,20,RM,50.0,6000.0,Pave,4,4,4,Corner,3,OldTown,Norm,Norm,1Fam,1Story,4,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,No,0.0,3,3,CBlock,3,3,1,1,0.0,1,0,901.0,901,GasA,5,1,SBrkr,901.0,0,0,901.0,0.0,0,1,0,2.0,1,3,4,8,0.0,0,Detchd,1954.0,1,1.0,281.0,2,3,2,0,0,0,0,0,0,0,8,2008,WD,Normal,107900,11.588960151246226
790,60,RL,80.0,12205.0,Pave,3,1,4,Inside,3,ClearCr,Norm,Norm,1Fam,2Story,6,8,1966,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,157.0,3,3,CBlock,3,2,4,2,568.0,1,0,264.0,832,GasA,4,1,SBrkr,976.0,1111,0,2087.0,0.0,0,2,1,4.5,1,4,9,8,0.0,0,Attchd,1966.0,3,2.0,444.0,3,3,2,133,168,0,0,0,0,0,7,2007,WD,Normal,187500,12.141534124392603
791,120,RL,43.0,3182.0,Pave,4,4,4,Inside,3,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,11.0,4,3,PConc,4,3,1,6,16.0,1,0,1129.0,1145,GasA,5,1,SBrkr,1145.0,0,0,1145.0,0.0,0,2,0,2.0,1,4,5,8,1.0,4,Attchd,2005.0,3,2.0,397.0,3,3,2,100,16,0,0,0,0,0,9,2009,WD,Normal,160200,11.984178313616395
792,80,RL,73.0,11333.0,Pave,3,4,4,Corner,3,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,No,0.0,3,3,PConc,4,3,3,5,539.0,1,0,490.0,1029,GasA,3,1,SBrkr,1062.0,0,0,1062.0,1.0,0,1,0,3.0,1,3,5,8,2.0,3,Attchd,1976.0,2,2.0,539.0,3,3,2,120,0,0,0,0,0,0,5,2007,WD,Normal,146800,11.896826395162552
793,60,RL,92.0,9920.0,Pave,3,4,4,CulDSac,3,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,No,0.0,4,3,PConc,4,3,3,6,862.0,1,0,255.0,1117,GasA,5,1,SBrkr,1127.0,886,0,2013.0,1.0,0,2,1,3.0,1,3,8,8,1.0,3,Attchd,1997.0,1,2.0,455.0,3,3,2,180,130,0,0,0,0,0,6,2007,WD,Normal,269790,12.50539915757667
794,20,RL,76.0,9158.0,Pave,4,4,4,Inside,3,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,Stone,140.0,4,3,PConc,4,3,3,1,0.0,1,0,1496.0,1496,GasA,5,1,SBrkr,1496.0,0,0,1496.0,0.0,0,2,0,3.0,1,4,7,8,0.0,0,Attchd,2007.0,3,2.0,474.0,3,3,2,168,130,0,0,0,0,0,6,2007,New,Partial,225000,12.323855681186558
795,60,RL,65.0,10832.0,Pave,3,4,4,Corner,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,1994,1996,Gable,CompShg,MetalSd,MetalSd,No,0.0,4,3,PConc,4,3,1,1,0.0,1,0,712.0,712,GasA,5,1,SBrkr,1086.0,809,0,1895.0,0.0,0,2,1,3.0,1,4,7,8,1.0,3,Attchd,1994.0,3,2.0,409.0,3,3,2,143,46,0,0,0,0,0,10,2008,WD,Normal,194500,12.178187442040638
796,60,RL,70.0,8400.0,Pave,4,4,4,Inside,3,SawyerW,Norm,Norm,1Fam,2Story,6,6,1980,1981,Gable,CompShg,HdBoard,HdBoard,BrkFace,130.0,3,3,CBlock,4,3,1,1,0.0,1,0,650.0,650,GasA,3,1,SBrkr,888.0,676,0,1564.0,0.0,0,2,1,3.0,1,3,7,8,1.0,3,Attchd,1980.0,1,2.0,476.0,3,3,2,0,50,0,0,0,0,0,4,2010,WD,Normal,171000,12.049418835484797
797,20,RL,71.0,8197.0,Pave,4,4,4,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,148.0,3,3,CBlock,3,3,1,1,0.0,1,0,660.0,660,GasA,5,1,SBrkr,1285.0,0,0,1285.0,0.0,0,1,1,3.0,1,3,7,8,1.0,3,Attchd,1977.0,2,2.0,528.0,3,3,2,138,0,0,0,0,0,0,4,2007,WD,Normal,143500,11.874090314181814
798,20,RL,57.0,7677.0,Pave,4,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1953,1953,Gable,CompShg,VinylSd,VinylSd,No,0.0,3,3,CBlock,3,3,1,4,570.0,1,0,203.0,773,GasA,4,1,SBrkr,773.0,0,0,773.0,0.0,0,1,0,2.0,1,3,4,8,0.0,0,Attchd,1953.0,1,1.0,240.0,3,3,2,0,0,0,0,0,0,0,4,2008,WD,Abnorml,110000,11.608235644774552
799,60,RL,104.0,13518.0,Pave,4,4,4,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,409.375,5,3,PConc,5,3,1,1,0.0,1,0,1685.5,1926,GasA,5,1,SBrkr,1966.0,1174,0,2747.25,0.0,0,3,1,4.0,1,5,10,8,2.0,4,BuiltIn,2009.0,3,3.0,820.0,3,3,2,144,78,0,0,0,0,0,7,2009,New,Partial,485000,13.091904169919621
800,50,RL,60.0,7200.0,Pave,4,4,4,Corner,3,SWISU,Feedr,Norm,1Fam,1.5Fin,5,7,1937,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,252.0,3,3,BrkTil,4,3,1,5,569.0,1,0,162.0,731,GasA,5,1,SBrkr,981.0,787,0,1768.0,1.0,0,1,1,3.0,1,4,7,8,2.0,3,Detchd,1939.0,1,1.0,240.0,3,3,2,0,0,0,0,0,0,0,6,2007,WD,Normal,175000,12.072541252905651
801,60,RL,79.0,12798.0,Pave,3,2,4,Inside,2,ClearCr,Feedr,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,No,0.0,3,3,PConc,4,3,4,6,462.0,1,0,154.0,616,GasA,4,1,SBrkr,616.0,1072,0,1688.0,1.0,0,2,1,4.0,1,4,8,8,0.0,0,Attchd,1997.0,2,2.0,603.0,3,3,2,403,114,0,0,0,0,0,5,2008,WD,Normal,200000,12.206072645530174
802,30,RM,40.0,4800.0,Pave,4,4,4,Inside,3,IDOTRR,Norm,Norm,1Fam,1Story,4,7,1916,1990,Gable,CompShg,MetalSd,MetalSd,No,0.0,3,3,CBlock,3,3,1,2,197.0,1,0,999.0,1196,GasA,5,1,FuseA,1196.0,0,0,1196.0,1.0,0,1,0,2.0,1,3,5,8,0.0,0,Detchd,1957.0,1,2.0,440.0,3,3,2,0,0,0,0,0,0,0,7,2007,WD,Normal,109900,11.607326140391713
803,60,RL,63.0,8199.0,Pave,4,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,WdShing,Wd Shng,No,0.0,4,3,PConc,4,3,3,6,648.0,1,0,80.0,728,GasA,5,1,SBrkr,728.0,728,0,1456.0,1.0,0,2,1,3.0,1,4,7,8,1.0,4,Attchd,2005.0,3,2.0,410.0,3,3,2,36,18,0,0,0,0,0,10,2008,WD,Normal,189000,12.14950229404178
804,60,RL,107.0,13891.0,Pave,4,4,4,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,409.375,5,3,PConc,5,3,4,1,0.0,1,0,1685.5,1734,GasA,5,1,SBrkr,1734.0,1088,0,2747.25,0.0,0,3,1,4.0,1,5,10,8,1.0,4,BuiltIn,2009.0,2,3.0,942.75,3,3,2,52,170,0,0,0,0,0,1,2009,New,Partial,582933,13.275827535915461
805,20,RL,75.0,9000.0,Pave,4,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,3,3,CBlock,3,3,1,2,812.0,1,0,124.0,936,GasA,3,1,SBrkr,1128.0,0,0,1128.0,0.0,0,1,0,2.0,1,3,5,7,0.0,0,Attchd,1954.0,1,1.0,286.0,3,3,2,0,0,0,0,0,0,0,6,2006,WD,Family,118000,11.678439903447801
806,20,RL,91.0,12274.0,Pave,3,4,4,FR2,3,Somerst,Norm,Norm,1Fam,1Story,7,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,4,3,PConc,4,3,1,1,0.0,1,0,1417.0,1417,GasA,5,1,SBrkr,1428.0,0,0,1428.0,0.0,0,2,0,3.0,1,5,6,8,0.0,0,Attchd,2008.0,2,2.0,554.0,3,3,2,0,60,0,0,0,0,0,7,2008,New,Partial,227680,12.33569641332368
807,80,RL,75.0,9750.0,Pave,4,4,4,Inside,3,NAmes,Norm,Norm,1Fam,SLvl,5,5,1967,1967,Gable,CompShg,VinylSd,VinylSd,No,0.0,3,3,PConc,3,3,3,5,400.0,3,0,100.0,980,GasA,4,1,SBrkr,980.0,0,0,980.0,0.0,0,2,0,3.0,1,3,6,8,0.0,0,Attchd,1967.0,3,1.0,384.0,3,3,2,68,0,0,0,0,0,0,10,2006,WD,Normal,135500,11.816726919301892
808,70,RL,110.0,17683.25,Pave,4,4,4,Inside,3,BrkSide,Norm,Norm,1Fam,2Story,5,6,1923,2004,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,3,3,CBlock,3,3,4,6,1309.0,1,0,15.0,1324,GasA,5,1,SBrkr,1072.0,504,0,1576.0,2.0,0,1,1,3.0,1,4,6,8,1.0,3,Attchd,1923.0,2,2.0,528.0,3,3,2,0,170,0,0,0,0,0,5,2009,WD,Normal,223500,12.31716669303576
809,80,RL,85.0,13400.0,Pave,4,4,4,Inside,3,NAmes,Norm,Norm,1Fam,SLvl,5,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,409.375,3,3,CBlock,3,3,3,5,516.0,4,0,380.0,1024,GasA,3,1,SBrkr,1086.0,0,0,1086.0,1.0,0,1,0,3.0,1,3,6,8,1.0,4,Attchd,1966.0,2,2.0,484.0,3,3,2,0,0,0,0,0,0,0,6,2006,WD,Normal,159950,11.982616545377663
810,75,RM,90.0,8100.0,Pave,4,4,4,Corner,3,OldTown,Norm,Norm,1Fam,2.5Unf,5,5,1898,1965,Hip,CompShg,AsbShng,AsbShng,No,0.0,3,3,PConc,3,3,1,1,0.0,1,0,849.0,849,GasA,3,0,FuseA,1075.0,1063,0,2138.0,0.0,0,2,0,2.0,1,3,10,8,0.0,0,Detchd,1910.0,1,2.0,360.0,2,1,0,40,156,0,0,0,0,0,11,2009,WD,Normal,106000,11.571194373094205
811,20,RL,78.0,10140.0,Pave,4,4,4,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1999,Hip,CompShg,HdBoard,HdBoard,BrkFace,99.0,3,3,CBlock,3,3,1,5,663.0,2,0,0.0,1040,GasA,2,1,SBrkr,1309.0,0,0,1309.0,1.0,0,1,1,3.0,1,4,5,8,1.0,2,Attchd,1974.0,2,2.0,484.0,3,3,2,265,0,0,0,0,0,0,1,2006,WD,Normal,181000,12.106252310247962
812,120,RM,70.0,4438.0,Pave,4,4,4,Inside,3,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,4,3,PConc,4,3,4,6,662.0,1,0,186.0,848,GasA,5,1,SBrkr,848.0,0,0,848.0,1.0,0,1,0,1.0,1,4,4,8,1.0,4,Attchd,2004.0,3,2.0,420.0,3,3,2,140,0,0,0,0,0,0,6,2008,ConLD,Normal,144500,11.881034786534624
813,20,C (all),66.0,8712.0,Grvl,4,3,4,Inside,2,IDOTRR,Norm,Norm,1Fam,1Story,5,5,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,No,0.0,2,3,CBlock,3,3,3,1,0.0,1,0,540.0,540,GasA,3,0,FuseA,1044.0,0,0,1044.0,0.0,0,1,0,2.0,1,2,4,8,0.0,0,Basment,1952.0,1,2.0,504.0,3,3,0,0,0,0,0,0,0,0,6,2010,WD,Alloca,55993,10.932981961904135
814,20,RL,75.0,9750.0,Pave,4,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,243.0,3,3,CBlock,3,3,1,3,608.0,1,0,834.0,1442,GasA,4,1,SBrkr,1442.0,0,0,1442.0,0.0,0,1,1,4.0,1,3,7,8,0.0,0,Attchd,1958.0,2,1.0,301.0,3,3,2,0,0,0,0,0,0,0,4,2007,COD,Normal,157900,11.969717200243734
815,50,RL,45.0,8248.0,Pave,4,4,4,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1918,1950,Gable,CompShg,Stucco,Stucco,No,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0,686.0,686,GasW,4,1,SBrkr,686.0,564,0,1250.0,0.0,0,1,1,3.0,1,2,7,8,0.0,0,Detchd,1955.0,1,1.0,280.0,3,3,1,207,0,0,0,0,0,0,7,2006,WD,Normal,116000,11.661345470088502
816,20,RL,48.0,12137.0,Pave,2,4,4,CulDSac,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,409.375,3,3,PConc,4,3,1,1,0.0,1,0,1649.0,1649,GasA,5,1,SBrkr,1661.0,0,0,1661.0,0.0,0,2,0,3.0,1,4,6,8,0.0,0,Attchd,1998.0,2,2.0,598.0,3,3,2,0,34,0,0,0,0,0,5,2010,WD,Normal,224900,12.323411137947407
817,20,RL,73.0,11425.0,Pave,3,4,4,Corner,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,BrkFace,BrkFace,No,0.0,3,3,CBlock,3,3,1,4,486.0,1,0,522.0,1008,GasA,4,1,SBrkr,1008.0,0,0,1008.0,0.0,0,1,0,2.0,1,3,4,8,1.0,4,Attchd,1954.0,2,1.0,275.0,3,3,2,0,0,0,0,0,0,0,7,2006,WD,Normal,137000,11.827736204810263
818,20,RL,73.0,13265.0,Pave,3,4,4,CulDSac,3,Mitchel,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,CemntBd,CmentBd,BrkFace,148.0,4,3,PConc,4,3,1,6,1218.0,1,0,350.0,1568,GasA,5,1,SBrkr,1689.0,0,0,1689.0,1.0,0,2,0,3.0,1,4,7,8,2.0,4,Attchd,2002.0,2,3.0,857.0,3,3,2,150,59,0,0,0,0,0,7,2008,WD,Normal,271000,12.509874099861838
819,80,RL,80.0,8816.0,Pave,4,4,4,Inside,3,ClearCr,Norm,Norm,1Fam,SLvl,6,7,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,80.0,3,3,CBlock,3,3,3,6,504.0,1,0,506.0,1010,GasA,4,1,SBrkr,1052.0,0,0,1052.0,1.0,0,1,0,3.0,1,3,6,8,0.0,0,Attchd,1971.0,1,2.0,440.0,3,3,2,0,0,0,0,0,0,0,6,2010,WD,Normal,155000,11.951180395901384
820,120,RL,44.0,6371.0,Pave,3,4,4,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,128.0,4,3,PConc,4,3,2,6,733.0,1,0,625.0,1358,GasA,5,1,SBrkr,1358.0,0,0,1358.0,1.0,0,2,0,2.0,1,4,6,8,1.0,4,Attchd,2010.0,2,2.0,484.0,3,3,2,192,35,0,0,0,0,0,6,2010,New,Partial,224000,12.319401330837177
821,60,RL,72.0,7226.0,Pave,3,4,4,CulDSac,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,No,0.0,4,3,PConc,4,3,1,1,0.0,1,0,798.0,798,GasA,5,1,SBrkr,798.0,842,0,1640.0,0.0,0,2,1,3.0,1,4,6,8,0.0,0,Attchd,2003.0,2,2.0,595.0,3,3,2,0,45,0,0,0,0,0,6,2008,WD,Normal,183000,12.117241431823558
822,20,RM,60.0,6000.0,Pave,4,3,4,Inside,2,OldTown,Norm,Norm,2fmCon,1Story,4,4,1953,1953,Gable,CompShg,MetalSd,MetalSd,No,0.0,2,3,CBlock,2,3,1,1,0.0,1,0,936.0,936,GasA,3,0,SBrkr,936.0,0,0,936.0,0.0,0,1,0,2.0,1,3,4,6,0.0,0,Detchd,1974.0,1,2.0,576.0,3,3,2,0,32,0,0,0,0,0,2,2009,WD,Normal,93000,11.440354772135393
823,60,RL,65.0,12394.0,Pave,3,4,4,Corner,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,No,0.0,4,3,PConc,4,3,4,1,0.0,1,0,847.0,847,GasA,5,1,SBrkr,847.0,886,0,1733.0,0.0,0,2,1,3.0,1,4,7,8,1.0,4,BuiltIn,2003.0,3,2.0,433.0,3,3,2,100,48,0,0,0,0,0,10,2007,WD,Family,225000,12.323855681186558
824,50,RL,60.0,9900.0,Pave,4,4,4,Inside,3,SWISU,Norm,Norm,1Fam,1.5Fin,6,7,1940,1950,Gable,CompShg,VinylSd,VinylSd,No,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0,778.0,778,GasA,3,1,SBrkr,944.0,545,0,1489.0,0.0,0,2,0,3.0,1,3,7,8,1.0,4,Detchd,1940.0,1,1.0,240.0,3,3,2,335,0,0,0,0,0,0,7,2009,WD,Normal,139500,11.845819880243557
825,20,FV,81.0,11216.0,Pave,4,4,4,Inside,3,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,No,0.0,4,3,PConc,4,4,1,1,0.0,1,0,1489.0,1489,GasA,5,1,SBrkr,1489.0,0,0,1489.0,0.0,0,2,0,3.0,1,4,7,8,1.0,4,Attchd,2006.0,2,2.0,776.0,3,3,2,0,140,0,0,0,0,0,6,2006,New,Partial,232600,12.3570755190667
826,20,RL,110.0,14803.0,Pave,4,4,4,Inside,3,NridgHt,PosN,PosN,1Fam,1Story,10,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,BrkFace,409.375,5,3,PConc,5,3,3,6,1636.0,1,0,442.0,2049,GasA,5,1,SBrkr,2084.0,0,0,2084.0,1.0,0,2,0,2.0,1,5,7,8,1.0,4,Attchd,2007.0,3,3.0,942.75,3,3,2,188,45,0,0,0,0,0,6,2008,New,Partial,385000,12.86099861326992
827,45,RM,50.0,6130.0,Pave,4,4,4,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Unf,5,6,1924,1950,Gable,CompShg,MetalSd,MetalSd,No,0.0,3,3,BrkTil,3,3,1,5,784.0,1,0,0.0,784,GasA,4,1,SBrkr,784.0,0,0,784.0,1.0,0,1,0,2.0,1,4,5,8,0.0,0,No,0.0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,5,2008,WD,Normal,109500,11.603679828238693
828,20,RL,65.0,8529.0,Pave,3,4,4,Inside,3,SawyerW,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,No,0.0,4,3,PConc,4,3,1,6,20.0,1,0,1434.0,1454,GasA,5,1,SBrkr,1434.0,0,0,1434.0,0.0,0,2,0,3.0,1,4,6,8,1.0,3,Attchd,2001.0,2,2.0,527.0,3,3,2,290,39,0,0,0,0,0,4,2009,WD,Normal,189000,12.14950229404178
829,60,RL,80.0,17683.25,Pave,2,1,4,CulDSac,1,ClearCr,Norm,Norm,1Fam,2Story,5,5,1967,1967,Flat,Tar&Grv,Plywood,Plywood,No,0.0,3,3,PConc,3,4,4,2,249.0,5,0,0.0,1013,GasA,3,1,SBrkr,1160.0,966,0,2126.0,0.0,0,2,1,3.0,1,3,7,6,0.0,0,Attchd,1967.0,3,2.0,538.0,3,3,2,420,0,0,0,0,0,0,6,2009,WD,Abnorml,185000,12.128111104060462
830,145,FV,30.0,2544.0,Pave,4,4,4,Inside,3,Somerst,Norm,Norm,Twnhs,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,No,0.0,4,3,PConc,4,3,1,1,0.0,1,0,600.0,600,GasA,5,1,SBrkr,520.0,623,0,1223.0,0.0,0,2,1,2.0,1,4,4,8,0.0,0,Detchd,2005.0,2,2.0,480.0,3,3,2,0,166,0,0,0,0,0,7,2006,WD,Normal,147400,11.900905258737373
831,20,RL,80.0,11900.0,Pave,3,4,4,Corner,3,NAmes,Norm,Norm,1Fam,1Story,6,5,1957,1957,Gable,CompShg,HdBoard,HdBoard,BrkFace,387.0,3,3,CBlock,3,3,1,3,1040.0,1,0,352.0,1392,GasA,3,1,FuseA,1392.0,0,0,1392.0,1.0,0,1,1,3.0,1,3,6,8,2.0,4,Attchd,1957.0,2,2.0,458.0,3,3,2,0,0,0,0,0,0,0,6,2008,WD,Normal,166000,12.01974306733868
832,145,FV,30.0,3180.0,Pave,4,4,4,Inside,3,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,No,0.0,3,3,PConc,4,3,1,1,0.0,1,0,600.0,600,GasA,5,1,SBrkr,520.0,600,0,1200.0,0.0,0,2,1,2.0,1,4,4,8,0.0,0,Detchd,2005.0,2,2.0,480.0,3,3,2,0,166,0,0,0,0,0,6,2006,WD,Normal,151000,11.925035115797062
833,60,RL,44.0,9548.0,Pave,3,4,4,CulDSac,3,CollgCr,Norm,Norm,1Fam,2Story,7,6,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,223.0,4,3,PConc,4,3,1,6,483.0,1,0,458.0,941,GasA,5,1,SBrkr,941.0,888,0,1829.0,1.0,0,2,1,3.0,1,4,7,8,1.0,3,Attchd,2003.0,2,2.0,613.0,3,3,2,192,39,0,0,0,0,0,1,2010,WD,Normal,237000,12.375815420117268
834,20,RL,100.0,10004.0,Pave,4,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,180.0,3,3,CBlock,3,3,1,3,196.0,4,0,975.0,1516,GasA,3,1,SBrkr,1516.0,0,0,1516.0,0.0,0,1,1,3.0,1,3,6,8,0.0,0,Attchd,1964.0,2,2.0,472.0,3,3,2,0,0,0,0,0,0,0,2,2009,WD,Normal,167000,12.025749091398891
835,20,RL,75.0,7875.0,Pave,4,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkFace,136.0,3,3,CBlock,3,3,1,3,572.0,1,0,572.0,1144,GasA,4,1,SBrkr,1144.0,0,0,1144.0,1.0,0,1,0,3.0,1,3,6,8,0.0,0,Attchd,1961.0,1,2.0,456.0,3,3,2,0,0,0,0,0,0,0,9,2008,WD,Normal,139950,11.8490404949436
836,20,RL,60.0,9600.0,Pave,4,4,4,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,4,7,1950,1995,Gable,CompShg,VinylSd,HdBoard,No,0.0,3,3,CBlock,4,3,1,4,442.0,1,0,625.0,1067,GasA,3,1,SBrkr,1067.0,0,0,1067.0,0.0,0,2,0,2.0,1,4,4,6,0.0,0,Attchd,1996.0,1,2.0,436.0,3,3,2,290,0,0,0,0,0,0,2,2010,WD,Normal,128000,11.759785542901755
837,30,RM,90.0,8100.0,Pave,4,4,4,Inside,3,OldTown,Norm,Norm,1Fam,1Story,5,6,1948,1973,Gable,CompShg,VinylSd,VinylSd,No,0.0,3,3,BrkTil,3,3,1,3,338.0,1,0,1221.0,1559,GasA,4,1,SBrkr,1559.0,0,0,1559.0,1.0,0,1,0,2.0,1,3,5,6,0.0,0,Detchd,1948.0,1,2.0,812.0,3,3,2,0,116,0,0,0,0,0,6,2007,COD,Normal,153500,11.941455846009388
838,145,RM,30.0,1680.0,Pave,4,4,4,Inside,3,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,158.0,3,3,CBlock,3,3,1,4,330.0,1,0,153.0,483,GasA,3,1,SBrkr,483.0,504,0,987.0,1.0,0,1,1,2.0,1,3,5,8,0.0,0,Detchd,1973.0,1,1.0,264.0,3,3,2,0,0,0,0,0,0,0,11,2008,WD,Normal,100000,11.512925464970229
839,20,RL,75.0,9525.0,Pave,4,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,5,6,1995,2006,Gable,CompShg,VinylSd,VinylSd,No,0.0,3,3,PConc,4,3,1,1,0.0,1,0,1099.0,1099,GasA,5,1,SBrkr,1099.0,0,0,1099.0,0.0,0,1,1,3.0,1,4,6,8,0.0,0,Attchd,1999.0,1,1.0,352.0,3,3,2,278,0,0,0,0,0,0,6,2008,WD,Normal,144000,11.877568578558138
